Date	Month	Channel	Owner	Brand	Pack Size	Pack Type	SKU	Price Tier	Unit Sales	Sales Value	Distribution	Cost of Sales	Price	Gross Profit	Indirect Costs	Operating Profit	Unit Sales Monthly Change	Sales Value Monthly Change	Distribution Monthly Change	Cost of Sales Monthly Change	Price Monthly Change	Gross Profit Monthly Change	Indirect Costs Monthly Change	Operating Profit Monthly Change
01/03/2012	Mar-12	Supermarkets	Rekall	Beta	12	Deluxe	Beta 12 Pack Deluxe	Premium	302	38392	5.51	97.54	127.13	38294.46	35753.57	2540.89	16	2681	-1.22	6.81	2.27	2674.19	2497.11	177.08
01/03/2012	Mar-12	Supermarkets	Rekall	Beta	12	Giftset	Beta 12 Pack Giftset	Premium	1015	130547	18.22	331.67	128.62	130215.33	121575.11	8640.22	-40	-4912	0.77	-12.48	0.22	-4899.52	-4574.04	-325.48
01/03/2012	Mar-12	Supermarkets	Rekall	Beta	12	Standard	Beta 12 Pack Standard	Premium	5224	556861	40.52	1414.76	106.6	555446.24	518589.16	36857.08	-336	-36577	2.39	-92.93	-0.13	-36484.07	-34062.73	-2421.34
01/03/2012	Mar-12	Supermarkets	Rekall	Beta	18	Standard	Beta 18 Pack Standard	Premium	3774	365815	26.25	929.39	96.93	364885.61	340673.38	24212.23	938	76908	-0.05	195.39	-4.94	76712.61	71622.25	5090.36
01/03/2012	Mar-12	Supermarkets	Rekall	Beta	60	Standard	Beta 60 Pack Standard	Premium	175	22318	2.69	56.7	127.53	22261.3	20784.31	1476.99	18	2170	-0.05	5.51	-0.8	2164.49	2021.04	143.45
01/03/2012	Mar-12	Supermarkets	Stark Ind	Omega	12	Standard	Omega 12 Pack Standard	Budget	1322	82729	25.82	210.18	62.58	82518.82	77042.81	5476.01	-223	-15819	2.38	-40.19	-1.21	-15778.81	-14731.79	-1047.02
01/03/2012	Mar-12	Supermarkets	Tyrell Corp	Kappa	8	Standard	Kappa 8 Pack Standard	Regular	578	51005	14.4	129.58	88.24	50875.42	47499.34	3376.08	-45	-4559	0.36	-11.59	-0.95	-4547.41	-4246.03	-301.38
01/03/2012	Mar-12	Supermarkets	Tyrell Corp	Kappa	12	Standard	Kappa 12 Pack Standard	Regular	9827	617386	40.73	1568.53	62.83	615817.47	574953.79	40863.68	3610	174343	2.15	442.94	-8.43	173900.06	162360.33	11539.73
01/03/2012	Mar-12	Supermarkets	Tyrell Corp	Kappa	18	Standard	Kappa 18 Pack Standard	Regular	14006	802649	29.18	2039.21	57.31	800609.79	747484.18	53125.61	12483	691945	9.78	1757.95	-15.38	690187.05	644389.04	45798.01
01/03/2012	Mar-12	Supermarkets	Wayne Ent	Pi	12	Giftset	Pi 12 Pack Giftset	Regular	430	34988	10.98	88.89	81.37	34899.11	32583.71	2315.4	49	3657	0.28	9.29	-0.86	3647.71	3406.22	241.49
01/04/2012	Apr-12	Hypermarkets	Aperture	Delta	12	Standard	Delta 12 Pack Standard	Budget	2080	117526	99.08	298.59	56.5	117227.41	109448.83	7778.58	-552	-25150	0.65	-63.89	2.29	-25086.11	-23421.68	-1664.43
01/04/2012	Apr-12	Hypermarkets	Aperture	Eta	12	Standard	Eta 12 Pack Standard	Budget	789	37169	14.33	94.43	47.11	37074.57	34614.82	2459.75	-182	-5397	0.12	-13.71	3.27	-5383.29	-5025.51	-357.78
01/04/2012	Apr-12	Hypermarkets	Aperture	Omicron	8	Standard	Omicron 8 Pack Standard	Regular	374	31328	32.37	79.59	83.76	31248.41	29174.7	2073.71	-35	-3091	-9.83	-7.85	-0.39	-3083.15	-2878.75	-204.4
01/04/2012	Apr-12	Hypermarkets	Aperture	Omicron	12	Deluxe	Omicron 12 Pack Deluxe	Regular	484	39834	53.64	101.2	82.3	39732.8	37096.28	2636.52	28	664	-17.01	1.68	-3.6	662.32	618.55	43.77
01/04/2012	Apr-12	Hypermarkets	Aperture	Omicron	12	Giftset	Omicron 12 Pack Giftset	Regular	3485	301848	99.21	766.88	86.61	301081.12	281102.53	19978.59	444	36393	0.09	92.46	-0.68	36300.54	33891.77	2408.77
01/04/2012	Apr-12	Hypermarkets	Aperture	Omicron	12	Standard	Omicron 12 Pack Standard	Regular	6096	433189	99.88	1100.56	71.06	432088.44	403416.31	28672.13	666	48272	-0.06	122.64	0.17	48149.36	44954.13	3195.23
01/04/2012	Apr-12	Hypermarkets	Aperture	Omicron	18	Standard	Omicron 18 Pack Standard	Regular	18802	1142480	99.97	2902.59	60.76	1139577.41	1063959.23	75618.18	4873	271098	0.02	688.75	-1.8	270409.25	252465.93	17943.32
01/04/2012	Apr-12	Hypermarkets	Aperture	Sigma	12	Giftset	Sigma 12 Pack Giftset	Premium	943	146643	96.78	372.56	155.51	146270.44	136564.49	9705.95	228	33610	6.19	85.39	-2.58	33524.61	31299.67	2224.94
01/04/2012	Apr-12	Hypermarkets	Aperture	Sigma	12	Standard	Sigma 12 Pack Standard	Premium	1394	200026	97.28	508.19	143.49	199517.81	186278.76	13239.05	494	67601	-0.37	171.75	-3.65	67429.25	62954.72	4474.53
01/04/2012	Apr-12	Hypermarkets	Aperture	Tau	12	Standard	Tau 12 Pack Standard	Regular	835	60378	95.29	153.4	72.31	60224.6	56228.33	3996.27	-39	-1267	0.43	-3.21	1.78	-1263.79	-1179.55	-84.24
01/04/2012	Apr-12	Hypermarkets	Black Mesa	Epsilon	12	Standard	Epsilon 12 Pack Standard	Budget	791	43186	44.48	109.72	54.6	43076.28	40217.53	2858.75	-41	-1290	0.52	-3.28	1.14	-1286.72	-1201.9	-84.82
01/04/2012	Apr-12	Hypermarkets	Black Mesa	Iota	12	Giftset	Iota 12 Pack Giftset	Regular	574	56257	93.88	142.93	98.01	56114.07	52390.19	3723.88	42	4531	-0.99	11.51	0.78	4519.49	4219.23	300.26
01/04/2012	Apr-12	Hypermarkets	Black Mesa	Iota	12	Standard	Iota 12 Pack Standard	Regular	1455	125046	96.68	317.69	85.94	124728.31	116451.81	8276.5	431	35438	-0.04	90.03	-1.57	35347.97	33002.22	2345.75
01/04/2012	Apr-12	Hypermarkets	Black Mesa	Lambda	8	Standard	Lambda 8 Pack Standard	Budget	991	60221	74.09	153	60.77	60068	56081.93	3986.07	117	7216	0.07	18.34	0.12	7197.66	6719.68	477.98
01/04/2012	Apr-12	Hypermarkets	Black Mesa	Lambda	12	Standard	Lambda 12 Pack Standard	Budget	3850	215143	98.31	546.59	55.88	214596.41	200356.24	14240.17	-457	-20393	0.54	-51.81	1.19	-20341.19	-18991.8	-1349.39
01/04/2012	Apr-12	Hypermarkets	Black Mesa	Mu	12	Standard	Mu 12 Pack Standard	Premium	283	42992	60.41	109.22	151.92	42882.78	40037.05	2845.73	-48	-10043	-19.01	-25.52	-8.31	-10017.48	-9352.57	-664.91
01/04/2012	Apr-12	Hypermarkets	Black Mesa	Theta	6	Standard	Theta 6 Pack Standard	Regular	191	19441	18.61	49.39	101.79	19391.61	18105.04	1286.57	-17	-1673	-0.07	-4.25	0.28	-1668.75	-1557.84	-110.91
01/04/2012	Apr-12	Hypermarkets	Black Mesa	Theta	8	Standard	Theta 8 Pack Standard	Regular	828	75034	99.28	190.63	90.62	74843.37	69876.67	4966.7	3	1448	0.75	3.68	1.42	1444.32	1348.29	96.03
01/04/2012	Apr-12	Hypermarkets	Black Mesa	Theta	12	Deluxe	Theta 12 Pack Deluxe	Regular	656	58312	62.63	148.15	88.89	58163.85	54304.51	3859.34	124	11943	-1.5	30.35	1.73	11912.65	11122.74	789.91
01/04/2012	Apr-12	Hypermarkets	Black Mesa	Theta	12	Giftset	Theta 12 Pack Giftset	Regular	2431	221480	98.91	562.69	91.11	220917.31	206258.45	14658.86	207	17490	-0.74	44.43	-0.61	17445.57	16288.5	1157.07
01/04/2012	Apr-12	Hypermarkets	Black Mesa	Theta	12	Standard	Theta 12 Pack Standard	Regular	4817	356176	99.9	904.9	73.94	355271.1	331696.86	23574.24	235	13703	1.71	34.81	-0.8	13668.19	12761.05	907.14
01/04/2012	Apr-12	Hypermarkets	Black Mesa	Theta	18	Standard	Theta 18 Pack Standard	Regular	52003	3048661	99.85	7745.44	58.62	3040915.56	2839131.71	201783.85	22866	1291835	0.15	3282.04	-1.68	1288552.96	1203048.74	85504.22
01/04/2012	Apr-12	Hypermarkets	LexCorp	Gamma	12	Standard	Gamma 12 Pack Standard	Budget	2735	164787	99.46	418.66	60.25	164368.34	153461.49	10906.85	270	14270	0.57	36.26	-0.81	14233.74	13289.62	944.12
01/04/2012	Apr-12	Hypermarkets	MomCorp	Alpha	12	Standard	Alpha 12 Pack Standard	Regular	1003	81774	63.15	207.76	81.53	81566.24	76153.82	5412.42	-128	-9589	0.57	-24.36	0.75	-9564.64	-8930.15	-634.49
01/04/2012	Apr-12	Hypermarkets	MomCorp	Alpha	18	Standard	Alpha 18 Pack Standard	Regular	2647	189450	92.18	481.32	71.57	188968.68	176429.45	12539.23	21	3031	1.55	7.7	0.58	3023.3	2822.88	200.42
01/04/2012	Apr-12	Hypermarkets	Rekall	Beta	8	Standard	Beta 8 Pack Standard	Premium	1390	158944	99.81	403.81	114.35	158540.19	148020.25	10519.94	-11	-1463	1.75	-3.72	-0.14	-1459.28	-1362.27	-97.01
01/04/2012	Apr-12	Hypermarkets	Rekall	Beta	12	Deluxe	Beta 12 Pack Deluxe	Premium	468	55200	41.88	140.24	117.95	55059.76	51406.2	3653.56	21	2225	-2.04	5.65	-0.56	2219.35	2072.45	146.9
01/04/2012	Apr-12	Hypermarkets	Rekall	Beta	12	Giftset	Beta 12 Pack Giftset	Premium	2059	242951	91.86	617.24	117.99	242333.76	226253.8	16079.96	137	18630	11.5	47.33	1.28	18582.67	17350.17	1232.5
01/04/2012	Apr-12	Hypermarkets	Rekall	Beta	12	Standard	Beta 12 Pack Standard	Premium	7765	765145	100	1943.93	98.54	763201.07	712558.16	50642.91	3055	288227	0.06	732.27	-2.72	287494.73	268418.07	19076.66
01/04/2012	Apr-12	Hypermarkets	Rekall	Beta	18	Standard	Beta 18 Pack Standard	Premium	6877	637968	96.09	1620.82	92.77	636347.18	594121.63	42225.55	-729	-54193	-0.56	-137.68	1.77	-54055.32	-50468.02	-3587.3
01/04/2012	Apr-12	Hypermarkets	Rekall	Beta	60	Standard	Beta 60 Pack Standard	Premium	812	83685	32.27	212.61	103.06	83472.39	77933.48	5538.91	74	9298	-12.11	23.62	2.26	9274.38	8659.15	615.23
01/04/2012	Apr-12	Hypermarkets	Stark Ind	Omega	12	Standard	Omega 12 Pack Standard	Budget	908	56192	93.79	142.76	61.89	56049.24	52329.83	3719.41	183	11657	2.3	29.61	0.46	11627.39	10855.64	771.75
01/04/2012	Apr-12	Hypermarkets	Tyrell Corp	Kappa	8	Standard	Kappa 8 Pack Standard	Regular	1213	95973	97.3	243.83	79.12	95729.17	89376.95	6352.22	113	10732	2.54	27.27	1.63	10704.73	9994.03	710.7
01/04/2012	Apr-12	Hypermarkets	Tyrell Corp	Kappa	12	Standard	Kappa 12 Pack Standard	Regular	3284	228640	99.41	580.88	69.62	228059.12	212925.62	15133.5	-341	-17706	-0.26	-44.99	1.66	-17661.01	-16489.66	-1171.35
01/04/2012	Apr-12	Hypermarkets	Tyrell Corp	Kappa	18	Standard	Kappa 18 Pack Standard	Regular	9250	550222	98.18	1397.89	59.48	548824.11	512405.86	36418.25	-12759	-701389	-0.18	-1781.95	2.61	-699607.05	-653184.03	-46423.02
01/04/2012	Apr-12	Hypermarkets	Wayne Ent	Pi	12	Giftset	Pi 12 Pack Giftset	Regular	548	42042	66.93	106.81	76.72	41935.19	39152.53	2782.66	20	-796	-3.48	-2.02	-4.41	-793.98	-740.92	-53.06
01/04/2012	Apr-12	Supermarkets	Aperture	Delta	12	Standard	Delta 12 Pack Standard	Budget	883	51928	24.04	131.93	58.81	51796.07	48358.71	3437.36	32	1388	2.59	3.52	-0.58	1384.48	1291.87	92.61
01/04/2012	Apr-12	Supermarkets	Aperture	Eta	12	Standard	Eta 12 Pack Standard	Budget	733	34493	4.48	87.63	47.06	34405.37	32122.18	2283.19	-158	-3657	0.43	-9.29	4.24	-3647.71	-3405.65	-242.06
01/04/2012	Apr-12	Supermarkets	Aperture	Omicron	8	Standard	Omicron 8 Pack Standard	Regular	47877	2910817	48.7	7395.23	60.8	2903421.77	2710761.48	192660.29	10763	647919	1.07	1646.1	-0.17	646272.9	603388.25	42884.65
01/04/2012	Apr-12	Supermarkets	Aperture	Omicron	12	Deluxe	Omicron 12 Pack Deluxe	Regular	439	38112	11.88	96.83	86.82	38015.17	35492.63	2522.54	-40	-7018	-1.75	-17.82	-7.4	-7000.18	-6535.29	-464.89
01/04/2012	Apr-12	Supermarkets	Aperture	Omicron	12	Giftset	Omicron 12 Pack Giftset	Regular	2903	259288	42.23	658.75	89.32	258629.25	241467.23	17162.02	-219	-24105	6.47	-61.24	-1.45	-24043.76	-22448.87	-1594.89
01/04/2012	Apr-12	Supermarkets	Aperture	Omicron	12	Standard	Omicron 12 Pack Standard	Regular	9701	698065	47.89	1773.5	71.96	696291.5	650087.89	46203.61	1303	85884	5.33	218.19	-0.94	85665.81	79981.37	5684.44
01/04/2012	Apr-12	Supermarkets	Aperture	Omicron	18	Standard	Omicron 18 Pack Standard	Regular	16148	994101	49.53	2525.62	61.56	991575.38	925778.24	65797.14	4357	245911	9.5	624.77	-1.89	245286.23	229010.16	16276.07
01/04/2012	Apr-12	Supermarkets	Aperture	Sigma	12	Giftset	Sigma 12 Pack Giftset	Premium	614	100529	20.46	255.41	163.73	100273.59	93620.2	6653.39	124	16788	4.35	42.66	-7.17	16745.34	15634.76	1110.58
01/04/2012	Apr-12	Supermarkets	Aperture	Sigma	12	Standard	Sigma 12 Pack Standard	Premium	1271	188791	34.52	479.65	148.54	188311.35	175815.92	12495.43	232	29992	6.26	76.2	-4.3	29915.8	27930.9	1984.9
01/04/2012	Apr-12	Supermarkets	Aperture	Tau	12	Standard	Tau 12 Pack Standard	Regular	336	26623	15.35	67.64	79.24	26555.36	24792.88	1762.48	-95	-5770	0.5	-14.66	4.08	-5755.34	-5374.18	-381.16
01/04/2012	Apr-12	Supermarkets	Black Mesa	Epsilon	12	Standard	Epsilon 12 Pack Standard	Budget	454	25973	7.58	65.99	57.21	25907.01	24188.3	1718.71	-49	-2984	0.06	-7.58	-0.36	-2976.42	-2778.17	-198.25
01/04/2012	Apr-12	Supermarkets	Black Mesa	Iota	12	Giftset	Iota 12 Pack Giftset	Regular	306	30991	14.96	78.74	101.28	30912.26	28861.23	2051.03	-13	-1597	1	-4.05	-0.88	-1592.95	-1487.43	-105.52
01/04/2012	Apr-12	Supermarkets	Black Mesa	Iota	12	Standard	Iota 12 Pack Standard	Regular	1105	98654	33.44	250.64	89.28	98403.36	91873.51	6529.85	-54	-6525	2.52	-16.58	-1.47	-6508.42	-6077.1	-431.32
01/04/2012	Apr-12	Supermarkets	Black Mesa	Lambda	8	Standard	Lambda 8 Pack Standard	Budget	531	34500	13.76	87.65	64.97	34412.35	32128.88	2283.47	-79	-5689	1.71	-14.45	-0.91	-5674.55	-5298.19	-376.36
01/04/2012	Apr-12	Supermarkets	Black Mesa	Lambda	12	Standard	Lambda 12 Pack Standard	Budget	2220	131621	29.67	334.4	59.29	131286.6	122574.74	8711.86	275	16269	4.88	41.34	-0.02	16227.66	15150.3	1077.36
01/04/2012	Apr-12	Supermarkets	Black Mesa	Mu	12	Standard	Mu 12 Pack Standard	Premium	459	74545	15.49	189.39	162.41	74355.61	69421.28	4934.33	46	5652	-1.52	14.36	-4.4	5637.64	5262.99	374.65
01/04/2012	Apr-12	Supermarkets	Black Mesa	Theta	6	Standard	Theta 6 Pack Standard	Regular	308	32127	8.63	81.62	104.31	32045.38	29918.97	2126.41	38	4018	0.92	10.21	0.2	4007.79	3741.47	266.32
01/04/2012	Apr-12	Supermarkets	Black Mesa	Theta	8	Standard	Theta 8 Pack Standard	Regular	5858	405559	37.5	1030.36	69.23	404528.64	377685.3	26843.34	-8892	-528879	-8.12	-1343.68	5.88	-527535.32	-492530.06	-35005.26
01/04/2012	Apr-12	Supermarkets	Black Mesa	Theta	12	Deluxe	Theta 12 Pack Deluxe	Regular	256	23661	9.18	60.11	92.43	23600.89	22034.82	1566.07	45	3820	2.14	9.7	-1.6	3810.3	3557.09	253.21
01/04/2012	Apr-12	Supermarkets	Black Mesa	Theta	12	Giftset	Theta 12 Pack Giftset	Regular	1496	145169	24.93	368.81	97.04	144800.19	135191.61	9608.58	-151	-15210	2.57	-38.65	-0.34	-15171.35	-14165.2	-1006.15
01/04/2012	Apr-12	Supermarkets	Black Mesa	Theta	12	Standard	Theta 12 Pack Standard	Regular	8631	659660	52.04	1675.93	76.43	657984.07	614322.56	43661.51	-794	-55066	7.39	-139.9	0.6	-54926.1	-51281.63	-3644.47
01/04/2012	Apr-12	Supermarkets	Black Mesa	Theta	18	Standard	Theta 18 Pack Standard	Regular	41612	2440109	50.78	6199.35	58.64	2433909.65	2272405.12	161504.53	28152	1589391	8.23	4038.01	-4.56	1585352.99	1480155.02	105197.97
01/04/2012	Apr-12	Supermarkets	LexCorp	Gamma	12	Standard	Gamma 12 Pack Standard	Budget	1049	74167	26.22	188.43	70.7	73978.57	69069.82	4908.75	-267	-14327	-0.72	-36.4	3.46	-14290.6	-13342.15	-948.45
01/04/2012	Apr-12	Supermarkets	MomCorp	Alpha	12	Standard	Alpha 12 Pack Standard	Regular	3094	237045	35.86	602.24	76.61	236442.76	220753.33	15689.43	770	54950	1.24	139.61	-1.74	54810.39	51173.21	3637.18
01/04/2012	Apr-12	Supermarkets	MomCorp	Alpha	18	Standard	Alpha 18 Pack Standard	Regular	966	67393	13.5	171.22	69.77	67221.78	62761.39	4460.39	253	15654	2.72	39.77	-2.8	15614.23	14578.13	1036.1
01/04/2012	Apr-12	Supermarkets	Rekall	Beta	8	Standard	Beta 8 Pack Standard	Premium	2512	271027	41.59	688.57	107.89	270338.43	252399.99	17938.44	-198	-25590	1.68	-65.02	-1.56	-25524.98	-23830.69	-1694.29
01/04/2012	Apr-12	Supermarkets	Rekall	Beta	12	Deluxe	Beta 12 Pack Deluxe	Premium	286	35818	5.51	91	125.24	35727	33355.93	2371.07	-16	-2574	0	-6.54	-1.89	-2567.46	-2397.64	-169.82
01/04/2012	Apr-12	Supermarkets	Rekall	Beta	12	Giftset	Beta 12 Pack Giftset	Premium	1289	165467	23.74	420.38	128.37	165046.62	154094.57	10952.05	274	34920	5.52	88.71	-0.25	34831.29	32519.46	2311.83
01/04/2012	Apr-12	Supermarkets	Rekall	Beta	12	Standard	Beta 12 Pack Standard	Premium	7523	785495	48.31	1995.63	104.41	783499.37	731509.69	51989.68	2299	228634	7.79	580.87	-2.19	228053.13	212920.53	15132.6
01/04/2012	Apr-12	Supermarkets	Rekall	Beta	18	Standard	Beta 18 Pack Standard	Premium	3257	329140	29.54	836.21	101.06	328303.79	306518.99	21784.8	-517	-36675	3.29	-93.18	4.13	-36581.82	-34154.39	-2427.43
01/04/2012	Apr-12	Supermarkets	Rekall	Beta	60	Standard	Beta 60 Pack Standard	Premium	192	24506	3.26	62.26	127.64	24443.74	22822.12	1621.62	17	2188	0.57	5.56	0.11	2182.44	2037.81	144.63
01/04/2012	Apr-12	Supermarkets	Stark Ind	Omega	12	Standard	Omega 12 Pack Standard	Budget	1366	86866	29.5	220.69	63.59	86645.31	80895.49	5749.82	44	4137	3.68	10.51	1.01	4126.49	3852.68	273.81
01/04/2012	Apr-12	Supermarkets	Tyrell Corp	Kappa	8	Standard	Kappa 8 Pack Standard	Regular	12736	783782	36.27	1991.28	61.54	781790.72	729914.47	51876.25	12158	732777	21.87	1861.7	-26.7	730915.3	682415.13	48500.17
01/04/2012	Apr-12	Supermarkets	Tyrell Corp	Kappa	12	Standard	Kappa 12 Pack Standard	Regular	5468	405785	42.36	1030.94	74.21	404754.06	377895.93	26858.13	-4359	-211601	1.63	-537.59	11.38	-211063.41	-197057.86	-14005.55
01/04/2012	Apr-12	Supermarkets	Tyrell Corp	Kappa	18	Standard	Kappa 18 Pack Standard	Regular	2578	170763	30.88	433.84	66.24	170329.16	159026.77	11302.39	-11428	-631886	1.7	-1605.37	8.93	-630280.63	-588457.41	-41823.22
01/04/2012	Apr-12	Supermarkets	Wayne Ent	Pi	12	Giftset	Pi 12 Pack Giftset	Regular	478	36667	11.93	93.16	76.71	36573.84	34146.57	2427.27	48	1679	0.95	4.27	-4.66	1674.73	1562.86	111.87
01/05/2012	May-12	Hypermarkets	Aperture	Delta	12	Standard	Delta 12 Pack Standard	Budget	1897	103838	96.24	263.81	54.74	103574.19	96701.77	6872.42	-183	-13688	-2.84	-34.78	-1.76	-13653.22	-12747.06	-906.16
01/05/2012	May-12	Hypermarkets	Aperture	Eta	12	Standard	Eta 12 Pack Standard	Budget	619	28985	14.61	73.64	46.83	28911.36	26993.29	1918.07	-170	-8184	0.28	-20.79	-0.28	-8163.21	-7621.53	-541.68
01/05/2012	May-12	Hypermarkets	Aperture	Omicron	8	Standard	Omicron 8 Pack Standard	Regular	275	23462	30.92	59.61	85.32	23402.39	21849.31	1553.08	-99	-7866	-1.45	-19.98	1.56	-7846.02	-7325.39	-520.63
01/05/2012	May-12	Hypermarkets	Aperture	Omicron	12	Deluxe	Omicron 12 Pack Deluxe	Regular	281	24293	40.29	61.72	86.45	24231.28	22623.76	1607.52	-203	-15541	-13.35	-39.48	4.15	-15501.52	-14472.52	-1029
01/05/2012	May-12	Hypermarkets	Aperture	Omicron	12	Giftset	Omicron 12 Pack Giftset	Regular	2316	203767	98.56	517.69	87.98	203249.31	189762.1	13487.21	-1169	-98081	-0.65	-249.19	1.37	-97831.81	-91340.43	-6491.38
01/05/2012	May-12	Hypermarkets	Aperture	Omicron	12	Standard	Omicron 12 Pack Standard	Regular	2786	200819	83.78	510.2	72.08	200308.8	187017.43	13291.37	-3310	-232370	-16.1	-590.36	1.02	-231779.64	-216398.88	-15380.76
01/05/2012	May-12	Hypermarkets	Aperture	Omicron	18	Standard	Omicron 18 Pack Standard	Regular	14206	871712	98.37	2214.68	61.36	869497.32	811801.18	57696.14	-4596	-270768	-1.6	-687.91	0.6	-270080.09	-252158.05	-17922.04
01/05/2012	May-12	Hypermarkets	Aperture	Sigma	12	Giftset	Sigma 12 Pack Giftset	Premium	536	87182	93.63	221.5	162.65	86960.5	81190.51	5769.99	-407	-59461	-3.15	-151.06	7.14	-59309.94	-55373.98	-3935.96
01/05/2012	May-12	Hypermarkets	Aperture	Sigma	12	Standard	Sigma 12 Pack Standard	Premium	856	125984	95.81	320.08	147.18	125663.92	117325.15	8338.77	-538	-74042	-1.47	-188.11	3.69	-73853.89	-68953.61	-4900.28
01/05/2012	May-12	Hypermarkets	Aperture	Tau	12	Standard	Tau 12 Pack Standard	Regular	694	50559	92.4	128.45	72.85	50430.55	47084.17	3346.38	-141	-9819	-2.89	-24.95	0.54	-9794.05	-9144.16	-649.89
01/05/2012	May-12	Hypermarkets	Black Mesa	Epsilon	12	Standard	Epsilon 12 Pack Standard	Budget	572	30871	48.41	78.43	53.97	30792.57	28749.48	2043.09	-219	-12315	3.93	-31.29	-0.63	-12283.71	-11468.05	-815.66
01/05/2012	May-12	Hypermarkets	Black Mesa	Iota	12	Giftset	Iota 12 Pack Giftset	Regular	443	43546	94.18	110.63	98.3	43435.37	40552.79	2882.58	-131	-12711	0.3	-32.3	0.29	-12678.7	-11837.4	-841.3
01/05/2012	May-12	Hypermarkets	Black Mesa	Iota	12	Standard	Iota 12 Pack Standard	Regular	1073	94771	97.11	240.77	88.32	94530.23	88257.19	6273.04	-382	-30275	0.43	-76.92	2.38	-30198.08	-28194.62	-2003.46
01/05/2012	May-12	Hypermarkets	Black Mesa	Lambda	8	Standard	Lambda 8 Pack Standard	Budget	816	49801	72.08	126.53	61.03	49674.47	46378.45	3296.02	-175	-10420	-2.01	-26.47	0.26	-10393.53	-9703.48	-690.05
01/05/2012	May-12	Hypermarkets	Black Mesa	Lambda	12	Standard	Lambda 12 Pack Standard	Budget	2742	154216	97.96	391.8	56.24	153824.2	143617.2	10207	-1108	-60927	-0.35	-154.79	0.36	-60772.21	-56739.04	-4033.17
01/05/2012	May-12	Hypermarkets	Black Mesa	Mu	12	Standard	Mu 12 Pack Standard	Premium	179	27168	48.86	69.02	151.78	27098.98	25300.79	1798.19	-104	-15824	-11.55	-40.2	-0.14	-15783.8	-14736.26	-1047.54
01/05/2012	May-12	Hypermarkets	Black Mesa	Theta	6	Standard	Theta 6 Pack Standard	Regular	171	17472	18.09	44.39	102.18	17427.61	16271.18	1156.43	-20	-1969	-0.52	-5	0.39	-1964	-1833.86	-130.14
01/05/2012	May-12	Hypermarkets	Black Mesa	Theta	8	Standard	Theta 8 Pack Standard	Regular	580	53165	98.13	135.07	91.66	53029.93	49510.88	3519.05	-248	-21869	-1.15	-55.56	1.04	-21813.44	-20365.79	-1447.65
01/05/2012	May-12	Hypermarkets	Black Mesa	Theta	12	Deluxe	Theta 12 Pack Deluxe	Regular	510	43945	69.58	111.65	86.17	43833.35	40924.93	2908.42	-146	-14367	6.95	-36.5	-2.72	-14330.5	-13379.58	-950.92
01/05/2012	May-12	Hypermarkets	Black Mesa	Theta	12	Giftset	Theta 12 Pack Giftset	Regular	1639	151554	97.91	385.04	92.47	151168.96	141137.98	10030.98	-792	-69926	-1	-177.65	1.36	-69748.35	-65120.47	-4627.88
01/05/2012	May-12	Hypermarkets	Black Mesa	Theta	12	Standard	Theta 12 Pack Standard	Regular	5251	385707	99.46	979.93	73.45	384727.07	359198.06	25529.01	434	29531	-0.44	75.03	-0.49	29455.97	27501.2	1954.77
01/05/2012	May-12	Hypermarkets	Black Mesa	Theta	18	Standard	Theta 18 Pack Standard	Regular	22942	1406545	99.74	3573.47	61.31	1402971.53	1309875.35	93096.18	-29061	-1642116	-0.11	-4171.97	2.69	-1637944.03	-1529256.36	-108687.67
01/05/2012	May-12	Hypermarkets	LexCorp	Gamma	12	Standard	Gamma 12 Pack Standard	Budget	1667	105475	97.4	267.97	63.27	105207.03	98225.52	6981.51	-1068	-59312	-2.06	-150.69	3.02	-59161.31	-55235.97	-3925.34
01/05/2012	May-12	Hypermarkets	MomCorp	Alpha	12	Standard	Alpha 12 Pack Standard	Regular	719	60470	60.19	153.63	84.1	60316.37	56313.82	4002.55	-284	-21304	-2.96	-54.13	2.57	-21249.87	-19840	-1409.87
01/05/2012	May-12	Hypermarkets	MomCorp	Alpha	18	Standard	Alpha 18 Pack Standard	Regular	2291	164794	94.82	418.67	71.93	164375.33	153468.19	10907.14	-356	-24656	2.64	-62.65	0.36	-24593.35	-22961.26	-1632.09
01/05/2012	May-12	Hypermarkets	Rekall	Beta	8	Standard	Beta 8 Pack Standard	Premium	2042	215839	99.55	548.36	105.7	215290.64	201004.97	14285.67	652	56895	-0.26	144.55	-8.65	56750.45	52984.72	3765.73
01/05/2012	May-12	Hypermarkets	Rekall	Beta	12	Deluxe	Beta 12 Pack Deluxe	Premium	351	41325	46.32	104.99	117.74	41220.01	38484.81	2735.2	-117	-13875	4.44	-35.25	-0.21	-13839.75	-12921.39	-918.36
01/05/2012	May-12	Hypermarkets	Rekall	Beta	12	Giftset	Beta 12 Pack Giftset	Premium	2227	258790	94.83	657.48	116.21	258132.52	241003.45	17129.07	168	15839	2.97	40.24	-1.78	15798.76	14749.65	1049.11
01/05/2012	May-12	Hypermarkets	Rekall	Beta	12	Standard	Beta 12 Pack Standard	Premium	3944	410219	99.79	1042.21	104.01	409176.79	382025.18	27151.61	-3821	-354926	-0.21	-901.72	5.47	-354024.28	-330532.98	-23491.3
